groupsize,protocol,operation,clientrole,setuptime,operationtime
128,FULL,add,RECIPIENT,100.609259,122.140826
128,FULL,add,RECIPIENT,102.782024,120.812388
128,FULL,add,RECIPIENT,103.341753,122.79191
128,FULL,add,RECIPIENT,104.389439,121.180454
128,FULL,add,RECIPIENT,102.824913,122.775564
128,FULL,add,RECIPIENT,102.236417,121.403231
128,FULL,add,RECIPIENT,100.380517,122.703233
128,FULL,add,RECIPIENT,101.152369,122.055033
128,FULL,add,RECIPIENT,98.49731,122.205093
128,FULL,add,RECIPIENT,102.596251,122.788685
128,FULL,add,RECIPIENT,103.876979,123.184002
128,FULL,add,RECIPIENT,99.581306,122.860907
128,FULL,add,RECIPIENT,102.335719,122.236785
128,FULL,add,RECIPIENT,102.201072,122.442477
128,FULL,add,RECIPIENT,98.709069,122.215376
128,FULL,add,RECIPIENT,92.021553,122.944669
128,FULL,add,RECIPIENT,96.762858,122.950051
128,FULL,add,RECIPIENT,100.717172,122.952286
128,FULL,add,RECIPIENT,98.987316,122.545362
128,FULL,add,RECIPIENT,101.904382,122.89723
128,FULL,add,RECIPIENT,102.782871,122.685798
128,FULL,add,RECIPIENT,101.772266,122.919145
128,FULL,add,RECIPIENT,95.294937,122.723442
128,FULL,add,RECIPIENT,99.425721,122.056652
128,FULL,add,RECIPIENT,101.393199,122.446364
128,FULL,add,RECIPIENT,91.198315,123.014128
128,FULL,add,RECIPIENT,100.056898,122.315543
128,FULL,add,RECIPIENT,95.845644,122.686718
128,FULL,add,RECIPIENT,100.386828,122.962532
128,FULL,add,RECIPIENT,95.032734,122.569919
128,FULL,add,RECIPIENT,92.812884,122.990327
128,FULL,add,RECIPIENT,102.976395,123.769263
128,FULL,add,RECIPIENT,94.520377,122.544157
128,FULL,add,RECIPIENT,100.314197,123.232435
128,FULL,add,RECIPIENT,102.58978,122.625338
128,FULL,add,RECIPIENT,94.699036,122.816362
128,FULL,add,RECIPIENT,100.091135,122.871133
128,FULL,add,RECIPIENT,103.895786,122.204849
128,FULL,add,RECIPIENT,100.701221,122.760261
128,FULL,add,RECIPIENT,102.164873,122.554731
128,FULL,add,RECIPIENT,102.197896,122.852968
128,FULL,add,RECIPIENT,99.670765,123.409876
128,FULL,add,RECIPIENT,92.967425,123.479658
128,FULL,add,RECIPIENT,98.48215,122.52745
128,FULL,add,RECIPIENT,98.928681,122.556524
128,FULL,add,RECIPIENT,101.037667,121.968299
128,FULL,add,RECIPIENT,101.554729,122.303842
128,FULL,add,RECIPIENT,100.115494,122.464542
128,FULL,add,RECIPIENT,97.860654,122.457026
128,FULL,add,RECIPIENT,92.956815,122.247106
128,FULL,add,RECIPIENT,100.054052,121.748511
128,FULL,add,RECIPIENT,102.504681,122.50411
128,FULL,add,RECIPIENT,96.875676,122.935561
128,FULL,add,RECIPIENT,98.994919,122.795626
128,FULL,add,RECIPIENT,101.957268,122.704436
128,FULL,add,RECIPIENT,102.176483,122.873543
128,FULL,add,RECIPIENT,99.318326,122.673598
128,FULL,add,RECIPIENT,102.931999,122.377678
128,FULL,add,RECIPIENT,97.48063,122.473401
128,FULL,add,RECIPIENT,101.311692,122.485802
128,FULL,add,RECIPIENT,99.110443,122.299236
128,FULL,add,RECIPIENT,102.27459,121.909531
128,FULL,add,RECIPIENT,96.315041,122.943716
128,FULL,add,RECIPIENT,100.872499,123.109292
128,FULL,add,RECIPIENT,102.886506,121.97597
128,FULL,add,RECIPIENT,101.650161,122.910119
128,FULL,add,RECIPIENT,101.313411,122.57014
128,FULL,add,RECIPIENT,99.802404,122.879919
128,FULL,add,RECIPIENT,100.26428,122.086186
128,FULL,add,RECIPIENT,100.991188,122.947444
128,FULL,add,RECIPIENT,98.186335,121.703555
128,FULL,add,RECIPIENT,100.40859,122.278699
128,FULL,add,RECIPIENT,95.944958,121.947273
128,FULL,add,RECIPIENT,93.273089,122.438611
128,FULL,add,RECIPIENT,99.917712,122.322975
128,FULL,add,RECIPIENT,92.379253,123.07019
128,FULL,add,RECIPIENT,93.206136,121.925823
128,FULL,add,RECIPIENT,99.414457,122.506472
128,FULL,add,RECIPIENT,100.443933,123.524976
128,FULL,add,RECIPIENT,102.024608,122.560148
128,FULL,add,RECIPIENT,99.952202,122.491321
128,FULL,add,RECIPIENT,101.29162,122.998714
128,FULL,add,RECIPIENT,95.622956,122.27603
128,FULL,add,RECIPIENT,102.422328,123.425733
128,FULL,add,RECIPIENT,100.978206,121.880927
128,FULL,add,RECIPIENT,100.868584,122.429548
8,FULL,add,SENDER,2.644304,2.868035
8,FULL,add,RECIPIENT,3.945166,4.916643
8,FULL,add,RECIPIENT,3.8393,4.911086
8,FULL,add,RECIPIENT,3.827685,4.008254
8,FULL,add,RECIPIENT,3.869857,4.581728
8,FULL,add,RECIPIENT,3.895252,4.881344
8,FULL,add,RECIPIENT,3.306913,4.860345
8,FULL,add,RECIPIENT,3.858298,4.908694
90,FULL,update,SENDER,48.286622,65.490486
90,FULL,update,RECIPIENT,44.700212,68.902261
90,FULL,update,RECIPIENT,49.060708,68.401474
90,FULL,update,RECIPIENT,45.981396,68.694642
90,FULL,update,RECIPIENT,45.146781,69.976499
90,FULL,update,RECIPIENT,49.958631,69.480276
90,FULL,update,RECIPIENT,52.179689,68.440167
90,FULL,update,RECIPIENT,51.264442,69.821882
90,FULL,update,RECIPIENT,48.343143,68.83476
90,FULL,update,RECIPIENT,48.267163,69.992066
90,FULL,update,RECIPIENT,52.20449,69.867698
90,FULL,update,RECIPIENT,50.393466,68.380415
90,FULL,update,RECIPIENT,51.612948,69.829752
90,FULL,update,RECIPIENT,45.473012,67.803828
90,FULL,update,RECIPIENT,51.046508,67.831863
90,FULL,update,RECIPIENT,49.910397,68.210051
90,FULL,update,RECIPIENT,45.578109,69.794967
90,FULL,update,RECIPIENT,50.063072,68.188171
90,FULL,update,RECIPIENT,46.689007,68.890455
90,FULL,update,RECIPIENT,44.956767,66.672393
90,FULL,update,RECIPIENT,48.479697,68.133496
90,FULL,update,RECIPIENT,46.625446,68.30271
90,FULL,update,RECIPIENT,44.32233,70.027686
90,FULL,update,RECIPIENT,48.505203,68.472272
90,FULL,update,RECIPIENT,49.931112,68.072136
90,FULL,update,RECIPIENT,47.873878,66.323544
90,FULL,update,RECIPIENT,45.385083,69.596018
90,FULL,update,RECIPIENT,49.443302,69.752931
90,FULL,update,RECIPIENT,48.956228,68.524316
90,FULL,update,RECIPIENT,47.053657,68.082105
90,FULL,update,RECIPIENT,50.20104,67.979768
90,FULL,update,RECIPIENT,49.598832,69.075814
90,FULL,update,RECIPIENT,45.153864,69.820413
90,FULL,update,RECIPIENT,50.331224,68.923522
90,FULL,update,RECIPIENT,49.694685,69.500041
90,FULL,update,RECIPIENT,44.241858,68.004699
90,FULL,update,RECIPIENT,49.630335,68.147861
90,FULL,update,RECIPIENT,47.128524,69.926171
90,FULL,update,RECIPIENT,49.317211,68.470122
90,FULL,update,RECIPIENT,50.194505,69.8526
90,FULL,update,RECIPIENT,52.037564,68.938715
90,FULL,update,RECIPIENT,46.379035,67.797512
90,FULL,update,RECIPIENT,51.956249,69.531121
90,FULL,update,RECIPIENT,52.983996,67.72582
90,FULL,update,RECIPIENT,57.564825,69.319131
90,FULL,update,RECIPIENT,53.826115,69.864921
90,FULL,update,RECIPIENT,44.722934,67.119938
90,FULL,update,RECIPIENT,52.518615,70.150306
90,FULL,update,RECIPIENT,49.267474,68.590129
90,FULL,update,RECIPIENT,39.877748,68.574077
90,FULL,update,RECIPIENT,40.08382,69.073353
90,FULL,update,RECIPIENT,50.675598,69.907868
90,FULL,update,RECIPIENT,49.208802,66.024286
90,FULL,update,RECIPIENT,47.717148,69.683485
90,FULL,update,RECIPIENT,49.248713,67.717515
90,FULL,update,RECIPIENT,49.026115,69.076819
90,FULL,update,RECIPIENT,47.515545,67.868151
90,FULL,update,RECIPIENT,51.458098,66.790989
90,FULL,update,RECIPIENT,43.550813,66.166431
90,FULL,update,RECIPIENT,43.210732,67.583839
90,FULL,update,RECIPIENT,51.330961,68.84432
90,FULL,update,RECIPIENT,49.052412,70.161415
90,FULL,update,RECIPIENT,44.236691,68.050343
90,FULL,update,RECIPIENT,49.798225,67.719293
90,FULL,update,RECIPIENT,50.080707,68.738534
90,FULL,update,RECIPIENT,42.799668,68.271687
90,FULL,update,RECIPIENT,51.242726,67.813296
90,FULL,update,RECIPIENT,47.816516,68.377591
90,FULL,update,RECIPIENT,50.211663,68.704448
90,FULL,update,RECIPIENT,47.453837,69.010442
90,FULL,update,RECIPIENT,48.129661,67.404926
90,FULL,update,RECIPIENT,46.770258,67.373657
90,FULL,update,RECIPIENT,46.788412,70.016428
90,FULL,update,RECIPIENT,53.13396,68.371165
90,FULL,update,RECIPIENT,46.991643,67.954717
90,FULL,update,RECIPIENT,50.222745,69.238519
90,FULL,update,RECIPIENT,47.538221,66.740096
90,FULL,update,RECIPIENT,49.180462,66.838678
90,FULL,update,RECIPIENT,49.607407,67.739657
90,FULL,update,RECIPIENT,51.239042,67.055288
90,FULL,update,RECIPIENT,48.813836,68.965656
90,FULL,update,RECIPIENT,41.91981,70.154427
90,FULL,update,RECIPIENT,49.554893,69.444324
90,FULL,update,RECIPIENT,52.130643,70.601249
90,FULL,update,RECIPIENT,45.549507,70.330627
90,FULL,update,RECIPIENT,40.604309,69.221201
90,FULL,update,RECIPIENT,47.174188,70.272259
90,FULL,update,RECIPIENT,39.815122,70.503363
90,FULL,update,RECIPIENT,49.827138,68.316731
90,FULL,update,RECIPIENT,54.408812,69.37179
8,FULL,add,SENDER,2.569355,2.946256
8,FULL,add,RECIPIENT,3.934509,5.095175
8,FULL,add,RECIPIENT,3.950057,4.179042
8,FULL,add,RECIPIENT,3.819512,4.844652
8,FULL,add,RECIPIENT,3.887065,4.091251
8,FULL,add,RECIPIENT,3.947818,5.012092
8,FULL,add,RECIPIENT,3.20303,5.013669
8,FULL,add,RECIPIENT,3.890414,4.904946
32,FULL,remove,SENDER,10.504437,9.680785
32,FULL,remove,RECIPIENT,11.558934,0.660618
32,FULL,remove,RECIPIENT,11.591835,10.272998
32,FULL,remove,RECIPIENT,11.647997,10.520147
32,FULL,remove,RECIPIENT,11.448188,10.566865
32,FULL,remove,RECIPIENT,11.677228,10.502694
32,FULL,remove,RECIPIENT,11.499581,10.465177
32,FULL,remove,RECIPIENT,11.674937,10.567499
32,FULL,remove,RECIPIENT,11.53719,10.460676
32,FULL,remove,RECIPIENT,11.414177,10.520633
32,FULL,remove,RECIPIENT,11.462555,10.5143
32,FULL,remove,RECIPIENT,11.498413,10.325752
32,FULL,remove,RECIPIENT,11.498233,10.566688
32,FULL,remove,RECIPIENT,11.622819,10.629059
32,FULL,remove,RECIPIENT,11.620662,10.561308
32,FULL,remove,RECIPIENT,11.462705,10.541117
32,FULL,remove,RECIPIENT,11.697783,10.666871
32,FULL,remove,RECIPIENT,11.507274,10.096237
32,FULL,remove,RECIPIENT,10.85642,10.646915
32,FULL,remove,RECIPIENT,11.645167,10.438232
32,FULL,remove,RECIPIENT,11.235322,10.661558
32,FULL,remove,RECIPIENT,11.596111,10.500141
32,FULL,remove,RECIPIENT,11.268878,10.579117
32,FULL,remove,RECIPIENT,11.375657,10.351482
32,FULL,remove,RECIPIENT,11.557424,8.746568
32,FULL,remove,RECIPIENT,11.574351,8.578153
32,FULL,remove,RECIPIENT,11.604377,10.140333
32,FULL,remove,RECIPIENT,11.366834,9.04559
32,FULL,remove,RECIPIENT,10.409897,10.698985
32,FULL,remove,RECIPIENT,11.378036,9.815391
32,FULL,remove,RECIPIENT,11.594461,8.402297
32,FULL,remove,RECIPIENT,11.633021,10.707477
90,FULL,remove,SENDER,35.797303,63.548642
90,FULL,remove,RECIPIENT,37.428425,1.932272
90,FULL,remove,RECIPIENT,41.79823,64.206436
90,FULL,remove,RECIPIENT,40.665707,65.82772
90,FULL,remove,RECIPIENT,41.266405,64.327789
90,FULL,remove,RECIPIENT,44.160564,65.311681
90,FULL,remove,RECIPIENT,39.603235,63.450014
90,FULL,remove,RECIPIENT,41.802982,65.342681
90,FULL,remove,RECIPIENT,38.313083,65.78915
90,FULL,remove,RECIPIENT,41.939795,66.97084
90,FULL,remove,RECIPIENT,41.39158,65.999149
90,FULL,remove,RECIPIENT,39.400134,65.513598
90,FULL,remove,RECIPIENT,41.603567,65.347732
90,FULL,remove,RECIPIENT,45.301967,64.091228
90,FULL,remove,RECIPIENT,41.625982,65.937444
90,FULL,remove,RECIPIENT,42.853323,66.003336
90,FULL,remove,RECIPIENT,38.492383,64.747656
90,FULL,remove,RECIPIENT,42.431333,65.78588
90,FULL,remove,RECIPIENT,42.14939,64.169611
90,FULL,remove,RECIPIENT,40.64514,64.171451
90,FULL,remove,RECIPIENT,41.057718,65.003011
90,FULL,remove,RECIPIENT,36.274612,65.083887
90,FULL,remove,RECIPIENT,42.080086,64.406061
90,FULL,remove,RECIPIENT,40.894813,64.64217
90,FULL,remove,RECIPIENT,42.316236,65.680176
90,FULL,remove,RECIPIENT,42.105672,65.800591
90,FULL,remove,RECIPIENT,42.075576,66.902863
90,FULL,remove,RECIPIENT,42.490514,64.987661
90,FULL,remove,RECIPIENT,39.102985,65.491555
90,FULL,remove,RECIPIENT,35.362658,65.251738
90,FULL,remove,RECIPIENT,42.902494,64.458232
90,FULL,remove,RECIPIENT,42.628465,65.433633
90,FULL,remove,RECIPIENT,44.138361,65.257644
90,FULL,remove,RECIPIENT,41.02722,64.41581
90,FULL,remove,RECIPIENT,41.34798,65.558273
90,FULL,remove,RECIPIENT,39.135465,65.672373
90,FULL,remove,RECIPIENT,41.071795,65.414023
90,FULL,remove,RECIPIENT,42.657611,66.348292
90,FULL,remove,RECIPIENT,42.727335,65.142587
90,FULL,remove,RECIPIENT,34.920336,63.620504
90,FULL,remove,RECIPIENT,42.599988,63.173786
90,FULL,remove,RECIPIENT,39.809468,65.520384
90,FULL,remove,RECIPIENT,42.999818,65.366053
90,FULL,remove,RECIPIENT,38.675989,65.500834
90,FULL,remove,RECIPIENT,38.56176,65.282958
90,FULL,remove,RECIPIENT,43.635212,63.634215
90,FULL,remove,RECIPIENT,35.544105,66.311765
90,FULL,remove,RECIPIENT,41.357729,63.533381
90,FULL,remove,RECIPIENT,42.49177,64.566444
90,FULL,remove,RECIPIENT,42.828491,65.097439
90,FULL,remove,RECIPIENT,42.331306,65.389515
90,FULL,remove,RECIPIENT,39.293494,64.434433
90,FULL,remove,RECIPIENT,38.861572,64.609025
90,FULL,remove,RECIPIENT,37.246603,64.914287
90,FULL,remove,RECIPIENT,43.184903,65.732322
90,FULL,remove,RECIPIENT,41.336109,65.547697
90,FULL,remove,RECIPIENT,43.066042,62.761708
90,FULL,remove,RECIPIENT,40.481221,63.28193
90,FULL,remove,RECIPIENT,40.117278,65.156212
90,FULL,remove,RECIPIENT,42.379891,64.262873
90,FULL,remove,RECIPIENT,40.465729,65.779924
90,FULL,remove,RECIPIENT,42.831392,65.671797
90,FULL,remove,RECIPIENT,41.002221,65.811052
90,FULL,remove,RECIPIENT,40.376234,64.359158
90,FULL,remove,RECIPIENT,41.732649,65.417563
90,FULL,remove,RECIPIENT,41.259601,66.249623
90,FULL,remove,RECIPIENT,43.891998,66.428258
90,FULL,remove,RECIPIENT,40.673194,64.244347
90,FULL,remove,RECIPIENT,37.953526,64.321397
90,FULL,remove,RECIPIENT,38.805424,64.062973
90,FULL,remove,RECIPIENT,37.716897,64.213137
90,FULL,remove,RECIPIENT,38.554227,64.897598
90,FULL,remove,RECIPIENT,43.538314,64.708615
90,FULL,remove,RECIPIENT,41.990927,65.591893
90,FULL,remove,RECIPIENT,37.928157,65.361608
90,FULL,remove,RECIPIENT,42.067164,67.006705
90,FULL,remove,RECIPIENT,41.522583,65.809564
90,FULL,remove,RECIPIENT,40.999329,65.244505
90,FULL,remove,RECIPIENT,43.300701,66.521681
90,FULL,remove,RECIPIENT,40.828727,65.857616
90,FULL,remove,RECIPIENT,37.302674,63.857724
90,FULL,remove,RECIPIENT,43.191062,64.129535
90,FULL,remove,RECIPIENT,42.538935,64.59049
90,FULL,remove,RECIPIENT,42.364611,68.936469
90,FULL,remove,RECIPIENT,41.443688,67.561867
90,FULL,remove,RECIPIENT,42.100966,66.763368
90,FULL,remove,RECIPIENT,44.2741,65.997828
90,FULL,remove,RECIPIENT,41.527146,66.970473
90,FULL,remove,RECIPIENT,38.927129,66.386429
90,FULL,remove,RECIPIENT,46.30823,68.495928
64,FULL,message,SENDER,31.049471,0.086994
64,FULL,message,RECIPIENT,29.833583,0.703118
64,FULL,message,RECIPIENT,32.088546,0.682956
64,FULL,message,RECIPIENT,31.63338,0.679798
64,FULL,message,RECIPIENT,32.458018,0.673782
64,FULL,message,RECIPIENT,31.763196,0.678867
64,FULL,message,RECIPIENT,31.876191,0.696789
64,FULL,message,RECIPIENT,30.587062,0.702336
64,FULL,message,RECIPIENT,30.412564,0.684556
64,FULL,message,RECIPIENT,31.993045,0.659047
64,FULL,message,RECIPIENT,30.549913,0.67131
64,FULL,message,RECIPIENT,31.01015,0.660352
64,FULL,message,RECIPIENT,34.061995,0.689884
64,FULL,message,RECIPIENT,34.191628,0.670556
64,FULL,message,RECIPIENT,33.4486,0.69444
64,FULL,message,RECIPIENT,32.537104,0.738709
64,FULL,message,RECIPIENT,31.531291,0.655115
64,FULL,message,RECIPIENT,31.60407,0.701852
64,FULL,message,RECIPIENT,30.941728,0.669919
64,FULL,message,RECIPIENT,31.493152,0.655592
64,FULL,message,RECIPIENT,32.088775,0.673098
64,FULL,message,RECIPIENT,28.149152,0.667944
64,FULL,message,RECIPIENT,32.887191,0.661179
64,FULL,message,RECIPIENT,32.276215,0.666843
64,FULL,message,RECIPIENT,32.440996,0.659636
64,FULL,message,RECIPIENT,31.784174,0.67556
64,FULL,message,RECIPIENT,30.613787,0.665622
64,FULL,message,RECIPIENT,34.522862,0.658196
64,FULL,message,RECIPIENT,31.882281,0.650945
64,FULL,message,RECIPIENT,30.783296,0.662752
64,FULL,message,RECIPIENT,34.499321,0.676849
64,FULL,message,RECIPIENT,30.723808,0.662541
64,FULL,message,RECIPIENT,35.687992,0.655096
64,FULL,message,RECIPIENT,31.422791,0.66236
64,FULL,message,RECIPIENT,31.772972,0.677959
64,FULL,message,RECIPIENT,31.271272,0.667955
64,FULL,message,RECIPIENT,33.591021,0.700548
64,FULL,message,RECIPIENT,31.502531,0.72074
64,FULL,message,RECIPIENT,31.080926,0.724448
64,FULL,message,RECIPIENT,31.750932,0.705774
64,FULL,message,RECIPIENT,32.651844,0.685762
64,FULL,message,RECIPIENT,31.969976,0.743941
64,FULL,message,RECIPIENT,32.116946,0.712171
64,FULL,message,RECIPIENT,32.148844,0.760001
64,FULL,message,RECIPIENT,28.36074,0.711666
64,FULL,message,RECIPIENT,32.184711,0.72211
64,FULL,message,RECIPIENT,34.915929,0.720633
64,FULL,message,RECIPIENT,30.555584,0.785413
64,FULL,message,RECIPIENT,32.820854,0.713057
64,FULL,message,RECIPIENT,31.264409,0.743813
64,FULL,message,RECIPIENT,36.173583,0.715032
64,FULL,message,RECIPIENT,31.873286,0.681017
64,FULL,message,RECIPIENT,35.915261,0.705827
64,FULL,message,RECIPIENT,34.91233,0.506103
64,FULL,message,RECIPIENT,32.721396,0.705626
64,FULL,message,RECIPIENT,32.224897,0.706115
64,FULL,message,RECIPIENT,30.410706,0.490152
64,FULL,message,RECIPIENT,34.567924,0.653115
64,FULL,message,RECIPIENT,32.978698,0.497693
64,FULL,message,RECIPIENT,33.214153,0.705964
64,FULL,message,RECIPIENT,37.846938,0.660455
64,FULL,message,RECIPIENT,36.319148,0.598543
64,FULL,message,RECIPIENT,30.175913,0.669834
64,FULL,message,RECIPIENT,35.025364,0.663713
16,FULL,message,SENDER,5.003463,0.047851
16,FULL,message,RECIPIENT,5.752653,0.25108
16,FULL,message,RECIPIENT,4.989545,0.452627
16,FULL,message,RECIPIENT,6.011735,0.345467
16,FULL,message,RECIPIENT,5.993348,0.355403
16,FULL,message,RECIPIENT,5.761992,0.394948
16,FULL,message,RECIPIENT,5.309593,0.254223
16,FULL,message,RECIPIENT,5.364168,0.219245
16,FULL,message,RECIPIENT,5.797668,0.244588
16,FULL,message,RECIPIENT,5.850997,0.398151
16,FULL,message,RECIPIENT,5.886904,0.340831
16,FULL,message,RECIPIENT,5.987085,0.445869
16,FULL,message,RECIPIENT,5.95674,0.385058
16,FULL,message,RECIPIENT,5.892934,0.442602
16,FULL,message,RECIPIENT,5.473765,0.222813
16,FULL,message,RECIPIENT,6.025621,0.222969
16,FULL,update,SENDER,4.941274,4.879523
16,FULL,update,RECIPIENT,6.069489,5.199589
16,FULL,update,RECIPIENT,6.011693,5.385028
16,FULL,update,RECIPIENT,5.720921,5.493858
16,FULL,update,RECIPIENT,5.982267,5.468719
16,FULL,update,RECIPIENT,6.205251,5.490788
16,FULL,update,RECIPIENT,5.75743,5.523516
16,FULL,update,RECIPIENT,5.687332,5.381182
16,FULL,update,RECIPIENT,6.115158,5.00984
16,FULL,update,RECIPIENT,6.086096,5.147739
16,FULL,update,RECIPIENT,6.04315,5.549348
16,FULL,update,RECIPIENT,5.833379,4.344679
16,FULL,update,RECIPIENT,6.07429,5.346151
16,FULL,update,RECIPIENT,5.364601,5.440002
16,FULL,update,RECIPIENT,5.967461,5.439685
16,FULL,update,RECIPIENT,5.726765,3.853368
45,FULL,remove,SENDER,15.119155,14.544968
45,FULL,remove,RECIPIENT,16.006677,0.834946
45,FULL,remove,RECIPIENT,16.207899,16.490828
45,FULL,remove,RECIPIENT,16.060502,16.718657
45,FULL,remove,RECIPIENT,16.293537,14.843425
45,FULL,remove,RECIPIENT,14.914832,15.403222
45,FULL,remove,RECIPIENT,16.083892,15.725776
45,FULL,remove,RECIPIENT,15.603869,16.37664
45,FULL,remove,RECIPIENT,16.256008,15.538116
45,FULL,remove,RECIPIENT,16.192195,15.335788
45,FULL,remove,RECIPIENT,16.127278,15.354738
45,FULL,remove,RECIPIENT,16.041828,15.28202
45,FULL,remove,RECIPIENT,15.625236,15.168675
45,FULL,remove,RECIPIENT,16.289195,15.039459
45,FULL,remove,RECIPIENT,16.167897,15.587926
45,FULL,remove,RECIPIENT,16.207008,14.733599
45,FULL,remove,RECIPIENT,16.189724,15.627892
45,FULL,remove,RECIPIENT,15.894232,15.1136
45,FULL,remove,RECIPIENT,16.171668,13.625195
45,FULL,remove,RECIPIENT,15.928918,16.504477
45,FULL,remove,RECIPIENT,16.081019,16.242497
45,FULL,remove,RECIPIENT,16.261756,16.855949
45,FULL,remove,RECIPIENT,14.634301,15.25528
45,FULL,remove,RECIPIENT,16.100935,16.305025
45,FULL,remove,RECIPIENT,16.070223,14.629717
45,FULL,remove,RECIPIENT,16.305194,15.189558
45,FULL,remove,RECIPIENT,16.196923,15.292501
45,FULL,remove,RECIPIENT,15.115326,15.459423
45,FULL,remove,RECIPIENT,16.263693,15.438352
45,FULL,remove,RECIPIENT,16.089196,15.005319
45,FULL,remove,RECIPIENT,16.003185,15.734787
45,FULL,remove,RECIPIENT,15.996146,15.050219
45,FULL,remove,RECIPIENT,16.100744,15.352864
45,FULL,remove,RECIPIENT,16.148215,15.370269
45,FULL,remove,RECIPIENT,16.016518,15.224908
45,FULL,remove,RECIPIENT,16.066936,15.045806
45,FULL,remove,RECIPIENT,16.078501,15.360222
45,FULL,remove,RECIPIENT,16.23923,15.108178
45,FULL,remove,RECIPIENT,15.532237,16.508341
45,FULL,remove,RECIPIENT,15.967608,15.424092
45,FULL,remove,RECIPIENT,15.532702,15.949815
45,FULL,remove,RECIPIENT,16.098079,15.047479
45,FULL,remove,RECIPIENT,16.08667,14.180782
45,FULL,remove,RECIPIENT,15.846903,14.128484
45,FULL,remove,RECIPIENT,16.497375,15.50175
22,FULL,remove,SENDER,7.211227,5.74313
22,FULL,remove,RECIPIENT,7.745951,0.521115
22,FULL,remove,RECIPIENT,8.270106,7.442414
22,FULL,remove,RECIPIENT,8.261966,7.14241
22,FULL,remove,RECIPIENT,8.036554,6.966999
22,FULL,remove,RECIPIENT,7.525086,7.119782
22,FULL,remove,RECIPIENT,8.249162,7.06987
22,FULL,remove,RECIPIENT,8.128411,7.083865
22,FULL,remove,RECIPIENT,7.816074,7.071464
22,FULL,remove,RECIPIENT,7.845294,7.104927
22,FULL,remove,RECIPIENT,8.086588,7.339628
22,FULL,remove,RECIPIENT,7.888963,6.186082
22,FULL,remove,RECIPIENT,8.042719,6.983766
22,FULL,remove,RECIPIENT,8.161984,6.742709
22,FULL,remove,RECIPIENT,8.031979,7.130953
22,FULL,remove,RECIPIENT,7.648914,7.106252
22,FULL,remove,RECIPIENT,8.287785,7.153572
22,FULL,remove,RECIPIENT,8.079974,6.570583
22,FULL,remove,RECIPIENT,6.859609,7.27341
22,FULL,remove,RECIPIENT,7.945789,7.139415
22,FULL,remove,RECIPIENT,5.774078,7.012072
22,FULL,remove,RECIPIENT,8.125099,6.804465
16,FULL,add,SENDER,4.552606,5.280866
16,FULL,add,RECIPIENT,5.933308,6.990423
16,FULL,add,RECIPIENT,6.204141,7.063773
16,FULL,add,RECIPIENT,5.856534,7.066665
16,FULL,add,RECIPIENT,6.012316,6.997097
16,FULL,add,RECIPIENT,6.218738,7.244699
